;source;target;type;label;value
5227;150;79;is_cited_by;is_cited_by;10.0
5228;151;79;is_cited_by;is_cited_by;10.0
5229;151;79;is_cited_by;is_cited_by;10.0
5230;151;79;is_cited_by;is_cited_by;10.0
5231;151;79;is_cited_by;is_cited_by;10.0
5232;151;79;is_cited_by;is_cited_by;10.0
5233;151;79;is_cited_by;is_cited_by;10.0
5234;151;79;is_cited_by;is_cited_by;10.0
5235;151;79;is_cited_by;is_cited_by;10.0
5236;151;79;is_cited_by;is_cited_by;10.0
5237;151;79;is_cited_by;is_cited_by;10.0
5238;151;79;is_cited_by;is_cited_by;10.0
5239;151;79;is_cited_by;is_cited_by;10.0
5240;151;79;is_cited_by;is_cited_by;10.0
5241;151;79;is_cited_by;is_cited_by;10.0
5242;151;79;is_cited_by;is_cited_by;10.0
5243;80;132;is_cited_by;is_cited_by;10.0
5244;80;132;is_cited_by;is_cited_by;10.0
5245;80;132;is_cited_by;is_cited_by;10.0
5246;80;132;is_cited_by;is_cited_by;10.0
5247;80;132;is_cited_by;is_cited_by;10.0
5248;80;132;is_cited_by;is_cited_by;10.0
5249;80;132;is_cited_by;is_cited_by;10.0
5250;81;83;is_cited_by;is_cited_by;10.0
5251;81;132;is_cited_by;is_cited_by;10.0
5252;81;132;is_cited_by;is_cited_by;10.0
5253;81;132;is_cited_by;is_cited_by;10.0
5254;81;132;is_cited_by;is_cited_by;10.0
5255;81;132;is_cited_by;is_cited_by;10.0
5256;81;132;is_cited_by;is_cited_by;10.0
5257;81;132;is_cited_by;is_cited_by;10.0
5258;81;132;is_cited_by;is_cited_by;10.0
5259;140;81;is_cited_by;is_cited_by;10.0
5260;82;83;is_cited_by;is_cited_by;10.0
5261;82;84;is_cited_by;is_cited_by;10.0
5262;82;94;is_cited_by;is_cited_by;10.0
5263;104;82;is_cited_by;is_cited_by;10.0
5264;108;82;is_cited_by;is_cited_by;10.0
5265;111;82;is_cited_by;is_cited_by;10.0
5266;122;82;is_cited_by;is_cited_by;10.0
5267;82;132;is_cited_by;is_cited_by;10.0
5268;82;132;is_cited_by;is_cited_by;10.0
5269;82;132;is_cited_by;is_cited_by;10.0
5270;82;132;is_cited_by;is_cited_by;10.0
5271;82;132;is_cited_by;is_cited_by;10.0
5272;82;132;is_cited_by;is_cited_by;10.0
5273;82;132;is_cited_by;is_cited_by;10.0
5274;82;132;is_cited_by;is_cited_by;10.0
5275;82;132;is_cited_by;is_cited_by;10.0
5276;82;132;is_cited_by;is_cited_by;10.0
5277;82;132;is_cited_by;is_cited_by;10.0
5278;82;132;is_cited_by;is_cited_by;10.0
5279;82;132;is_cited_by;is_cited_by;10.0
5280;82;132;is_cited_by;is_cited_by;10.0
5281;82;132;is_cited_by;is_cited_by;10.0
5282;82;132;is_cited_by;is_cited_by;10.0
5283;82;132;is_cited_by;is_cited_by;10.0
5284;82;132;is_cited_by;is_cited_by;10.0
5285;82;132;is_cited_by;is_cited_by;10.0
5286;82;132;is_cited_by;is_cited_by;10.0
5287;82;132;is_cited_by;is_cited_by;10.0
5288;82;132;is_cited_by;is_cited_by;10.0
5289;82;132;is_cited_by;is_cited_by;10.0
5290;82;132;is_cited_by;is_cited_by;10.0
5291;82;132;is_cited_by;is_cited_by;10.0
5292;82;132;is_cited_by;is_cited_by;10.0
5293;82;132;is_cited_by;is_cited_by;10.0
5294;82;132;is_cited_by;is_cited_by;10.0
5295;82;132;is_cited_by;is_cited_by;10.0
5296;82;132;is_cited_by;is_cited_by;10.0
5297;82;132;is_cited_by;is_cited_by;10.0
5298;82;132;is_cited_by;is_cited_by;10.0
5299;82;132;is_cited_by;is_cited_by;10.0
5300;82;132;is_cited_by;is_cited_by;10.0
5301;82;132;is_cited_by;is_cited_by;10.0
5302;82;132;is_cited_by;is_cited_by;10.0
5303;82;132;is_cited_by;is_cited_by;10.0
5304;82;132;is_cited_by;is_cited_by;10.0
5305;82;132;is_cited_by;is_cited_by;10.0
5306;82;132;is_cited_by;is_cited_by;10.0
5307;82;132;is_cited_by;is_cited_by;10.0
5308;82;132;is_cited_by;is_cited_by;10.0
5309;82;132;is_cited_by;is_cited_by;10.0
5310;82;132;is_cited_by;is_cited_by;10.0
5311;82;132;is_cited_by;is_cited_by;10.0
5312;82;132;is_cited_by;is_cited_by;10.0
5313;82;132;is_cited_by;is_cited_by;10.0
5314;82;132;is_cited_by;is_cited_by;10.0
5315;82;132;is_cited_by;is_cited_by;10.0
5316;82;132;is_cited_by;is_cited_by;10.0
5317;82;132;is_cited_by;is_cited_by;10.0
5318;82;132;is_cited_by;is_cited_by;10.0
5319;82;132;is_cited_by;is_cited_by;10.0
5320;140;82;is_cited_by;is_cited_by;10.0
5321;84;83;is_cited_by;is_cited_by;10.0
5322;86;83;is_cited_by;is_cited_by;10.0
5323;91;83;is_cited_by;is_cited_by;10.0
5324;83;94;is_cited_by;is_cited_by;10.0
5325;104;83;is_cited_by;is_cited_by;10.0
5326;105;83;is_cited_by;is_cited_by;10.0
5327;108;83;is_cited_by;is_cited_by;10.0
5328;111;83;is_cited_by;is_cited_by;10.0
5329;122;83;is_cited_by;is_cited_by;10.0
5330;83;132;is_cited_by;is_cited_by;10.0
5331;83;132;is_cited_by;is_cited_by;10.0
5332;83;132;is_cited_by;is_cited_by;10.0
5333;83;132;is_cited_by;is_cited_by;10.0
5334;83;132;is_cited_by;is_cited_by;10.0
5335;83;132;is_cited_by;is_cited_by;10.0
5336;83;132;is_cited_by;is_cited_by;10.0
5337;83;132;is_cited_by;is_cited_by;10.0
5338;83;132;is_cited_by;is_cited_by;10.0
5339;83;132;is_cited_by;is_cited_by;10.0
5340;83;132;is_cited_by;is_cited_by;10.0
5341;83;132;is_cited_by;is_cited_by;10.0
5342;83;132;is_cited_by;is_cited_by;10.0
5343;83;132;is_cited_by;is_cited_by;10.0
5344;83;132;is_cited_by;is_cited_by;10.0
5345;83;132;is_cited_by;is_cited_by;10.0
5346;83;132;is_cited_by;is_cited_by;10.0
5347;83;132;is_cited_by;is_cited_by;10.0
5348;83;132;is_cited_by;is_cited_by;10.0
5349;83;132;is_cited_by;is_cited_by;10.0
5350;83;132;is_cited_by;is_cited_by;10.0
5351;140;83;is_cited_by;is_cited_by;10.0
5352;84;94;is_cited_by;is_cited_by;10.0
5353;104;84;is_cited_by;is_cited_by;10.0
5354;111;84;is_cited_by;is_cited_by;10.0
5355;122;84;is_cited_by;is_cited_by;10.0
5356;84;132;is_cited_by;is_cited_by;10.0
5357;84;132;is_cited_by;is_cited_by;10.0
5358;84;132;is_cited_by;is_cited_by;10.0
5359;84;132;is_cited_by;is_cited_by;10.0
5360;84;132;is_cited_by;is_cited_by;10.0
5361;84;132;is_cited_by;is_cited_by;10.0
5362;84;132;is_cited_by;is_cited_by;10.0
5363;84;132;is_cited_by;is_cited_by;10.0
5364;84;132;is_cited_by;is_cited_by;10.0
5365;84;132;is_cited_by;is_cited_by;10.0
5366;84;132;is_cited_by;is_cited_by;10.0
5367;84;132;is_cited_by;is_cited_by;10.0
5368;84;132;is_cited_by;is_cited_by;10.0
5369;84;132;is_cited_by;is_cited_by;10.0
5370;84;132;is_cited_by;is_cited_by;10.0
5371;84;132;is_cited_by;is_cited_by;10.0
5372;84;132;is_cited_by;is_cited_by;10.0
5373;84;132;is_cited_by;is_cited_by;10.0
5374;84;132;is_cited_by;is_cited_by;10.0
5375;84;132;is_cited_by;is_cited_by;10.0
5376;84;132;is_cited_by;is_cited_by;10.0
5377;84;132;is_cited_by;is_cited_by;10.0
5378;84;132;is_cited_by;is_cited_by;10.0
5379;84;132;is_cited_by;is_cited_by;10.0
5380;84;132;is_cited_by;is_cited_by;10.0
5381;84;132;is_cited_by;is_cited_by;10.0
5382;84;132;is_cited_by;is_cited_by;10.0
5383;84;132;is_cited_by;is_cited_by;10.0
5384;84;132;is_cited_by;is_cited_by;10.0
5385;84;132;is_cited_by;is_cited_by;10.0
5386;84;132;is_cited_by;is_cited_by;10.0
5387;84;132;is_cited_by;is_cited_by;10.0
5388;84;132;is_cited_by;is_cited_by;10.0
5389;84;132;is_cited_by;is_cited_by;10.0
5390;84;132;is_cited_by;is_cited_by;10.0
5391;84;132;is_cited_by;is_cited_by;10.0
5392;84;132;is_cited_by;is_cited_by;10.0
5393;84;132;is_cited_by;is_cited_by;10.0
5394;84;132;is_cited_by;is_cited_by;10.0
5395;84;132;is_cited_by;is_cited_by;10.0
5396;84;132;is_cited_by;is_cited_by;10.0
5397;84;132;is_cited_by;is_cited_by;10.0
5398;84;132;is_cited_by;is_cited_by;10.0
5399;84;132;is_cited_by;is_cited_by;10.0
5400;84;132;is_cited_by;is_cited_by;10.0
5401;84;132;is_cited_by;is_cited_by;10.0
5402;84;132;is_cited_by;is_cited_by;10.0
5403;84;132;is_cited_by;is_cited_by;10.0
5404;84;132;is_cited_by;is_cited_by;10.0
5405;84;132;is_cited_by;is_cited_by;10.0
5406;84;132;is_cited_by;is_cited_by;10.0
5407;84;132;is_cited_by;is_cited_by;10.0
5408;84;132;is_cited_by;is_cited_by;10.0
5409;84;132;is_cited_by;is_cited_by;10.0
5410;84;132;is_cited_by;is_cited_by;10.0
5411;84;132;is_cited_by;is_cited_by;10.0
5412;84;132;is_cited_by;is_cited_by;10.0
5413;84;132;is_cited_by;is_cited_by;10.0
5414;84;132;is_cited_by;is_cited_by;10.0
5415;84;132;is_cited_by;is_cited_by;10.0
5416;84;132;is_cited_by;is_cited_by;10.0
5417;84;132;is_cited_by;is_cited_by;10.0
5418;84;132;is_cited_by;is_cited_by;10.0
5419;84;132;is_cited_by;is_cited_by;10.0
5420;84;132;is_cited_by;is_cited_by;10.0
5421;84;132;is_cited_by;is_cited_by;10.0
5422;84;132;is_cited_by;is_cited_by;10.0
5423;84;132;is_cited_by;is_cited_by;10.0
5424;84;132;is_cited_by;is_cited_by;10.0
5425;84;132;is_cited_by;is_cited_by;10.0
5426;84;132;is_cited_by;is_cited_by;10.0
5427;84;132;is_cited_by;is_cited_by;10.0
5428;84;132;is_cited_by;is_cited_by;10.0
5429;84;132;is_cited_by;is_cited_by;10.0
5430;84;132;is_cited_by;is_cited_by;10.0
5431;84;132;is_cited_by;is_cited_by;10.0
5432;140;84;is_cited_by;is_cited_by;10.0
5433;85;132;is_cited_by;is_cited_by;10.0
5434;85;132;is_cited_by;is_cited_by;10.0
5435;85;132;is_cited_by;is_cited_by;10.0
5436;86;132;is_cited_by;is_cited_by;10.0
5437;86;132;is_cited_by;is_cited_by;10.0
5438;86;132;is_cited_by;is_cited_by;10.0
5439;86;132;is_cited_by;is_cited_by;10.0
5440;86;132;is_cited_by;is_cited_by;10.0
5441;86;132;is_cited_by;is_cited_by;10.0
5442;86;132;is_cited_by;is_cited_by;10.0
5443;86;132;is_cited_by;is_cited_by;10.0
5444;86;132;is_cited_by;is_cited_by;10.0
5445;86;132;is_cited_by;is_cited_by;10.0
5446;86;132;is_cited_by;is_cited_by;10.0
5447;86;132;is_cited_by;is_cited_by;10.0
5448;86;132;is_cited_by;is_cited_by;10.0
5449;86;132;is_cited_by;is_cited_by;10.0
5450;86;132;is_cited_by;is_cited_by;10.0
5451;86;132;is_cited_by;is_cited_by;10.0
5452;86;132;is_cited_by;is_cited_by;10.0
5453;87;132;is_cited_by;is_cited_by;10.0
5454;87;132;is_cited_by;is_cited_by;10.0
5455;87;132;is_cited_by;is_cited_by;10.0
5456;87;132;is_cited_by;is_cited_by;10.0
5457;87;132;is_cited_by;is_cited_by;10.0
5458;87;132;is_cited_by;is_cited_by;10.0
5459;87;132;is_cited_by;is_cited_by;10.0
5460;87;132;is_cited_by;is_cited_by;10.0
5461;87;132;is_cited_by;is_cited_by;10.0
5462;87;132;is_cited_by;is_cited_by;10.0
5463;87;132;is_cited_by;is_cited_by;10.0
5464;87;132;is_cited_by;is_cited_by;10.0
5465;87;132;is_cited_by;is_cited_by;10.0
5466;87;132;is_cited_by;is_cited_by;10.0
5467;87;132;is_cited_by;is_cited_by;10.0
5468;87;132;is_cited_by;is_cited_by;10.0
5469;87;132;is_cited_by;is_cited_by;10.0
5470;87;132;is_cited_by;is_cited_by;10.0
5471;88;132;is_cited_by;is_cited_by;10.0
5472;88;132;is_cited_by;is_cited_by;10.0
5473;88;132;is_cited_by;is_cited_by;10.0
5474;89;132;is_cited_by;is_cited_by;10.0
5475;91;94;is_cited_by;is_cited_by;10.0
5476;91;132;is_cited_by;is_cited_by;10.0
5477;91;132;is_cited_by;is_cited_by;10.0
5478;91;132;is_cited_by;is_cited_by;10.0
5479;91;132;is_cited_by;is_cited_by;10.0
5480;91;132;is_cited_by;is_cited_by;10.0
5481;91;132;is_cited_by;is_cited_by;10.0
5482;91;132;is_cited_by;is_cited_by;10.0
5483;91;132;is_cited_by;is_cited_by;10.0
5484;91;132;is_cited_by;is_cited_by;10.0
5485;91;132;is_cited_by;is_cited_by;10.0
5486;91;132;is_cited_by;is_cited_by;10.0
5487;91;132;is_cited_by;is_cited_by;10.0
5488;91;132;is_cited_by;is_cited_by;10.0
5489;91;132;is_cited_by;is_cited_by;10.0
5490;91;132;is_cited_by;is_cited_by;10.0
5491;91;132;is_cited_by;is_cited_by;10.0
5492;91;132;is_cited_by;is_cited_by;10.0
5493;91;132;is_cited_by;is_cited_by;10.0
5494;91;132;is_cited_by;is_cited_by;10.0
5495;91;132;is_cited_by;is_cited_by;10.0
5496;91;132;is_cited_by;is_cited_by;10.0
5497;91;132;is_cited_by;is_cited_by;10.0
5498;92;132;is_cited_by;is_cited_by;10.0
5499;92;132;is_cited_by;is_cited_by;10.0
5500;92;132;is_cited_by;is_cited_by;10.0
5501;92;132;is_cited_by;is_cited_by;10.0
5502;92;132;is_cited_by;is_cited_by;10.0
5503;92;132;is_cited_by;is_cited_by;10.0
5504;92;132;is_cited_by;is_cited_by;10.0
5505;92;132;is_cited_by;is_cited_by;10.0
5506;92;132;is_cited_by;is_cited_by;10.0
5507;92;132;is_cited_by;is_cited_by;10.0
5508;92;132;is_cited_by;is_cited_by;10.0
5509;92;132;is_cited_by;is_cited_by;10.0
5510;92;132;is_cited_by;is_cited_by;10.0
5511;92;132;is_cited_by;is_cited_by;10.0
5512;92;132;is_cited_by;is_cited_by;10.0
5513;92;132;is_cited_by;is_cited_by;10.0
5514;122;93;is_cited_by;is_cited_by;10.0
5515;93;132;is_cited_by;is_cited_by;10.0
5516;93;132;is_cited_by;is_cited_by;10.0
5517;93;132;is_cited_by;is_cited_by;10.0
5518;93;132;is_cited_by;is_cited_by;10.0
5519;93;132;is_cited_by;is_cited_by;10.0
5520;93;132;is_cited_by;is_cited_by;10.0
5521;93;132;is_cited_by;is_cited_by;10.0
5522;93;132;is_cited_by;is_cited_by;10.0
5523;93;132;is_cited_by;is_cited_by;10.0
5524;93;132;is_cited_by;is_cited_by;10.0
5525;93;132;is_cited_by;is_cited_by;10.0
5526;93;132;is_cited_by;is_cited_by;10.0
5527;93;132;is_cited_by;is_cited_by;10.0
5528;93;132;is_cited_by;is_cited_by;10.0
5529;93;132;is_cited_by;is_cited_by;10.0
5530;140;93;is_cited_by;is_cited_by;10.0
5531;150;93;is_cited_by;is_cited_by;10.0
5532;104;94;is_cited_by;is_cited_by;10.0
5533;105;94;is_cited_by;is_cited_by;10.0
5534;108;94;is_cited_by;is_cited_by;10.0
5535;111;94;is_cited_by;is_cited_by;10.0
5536;122;94;is_cited_by;is_cited_by;10.0
5537;94;132;is_cited_by;is_cited_by;10.0
5538;140;94;is_cited_by;is_cited_by;10.0
5539;99;95;is_cited_by;is_cited_by;10.0
5540;95;132;is_cited_by;is_cited_by;10.0
5541;95;132;is_cited_by;is_cited_by;10.0
5542;95;132;is_cited_by;is_cited_by;10.0
5543;95;132;is_cited_by;is_cited_by;10.0
5544;95;132;is_cited_by;is_cited_by;10.0
5545;95;132;is_cited_by;is_cited_by;10.0
5546;95;132;is_cited_by;is_cited_by;10.0
5547;95;132;is_cited_by;is_cited_by;10.0
5548;136;95;is_cited_by;is_cited_by;10.0
5549;145;95;is_cited_by;is_cited_by;10.0
5550;96;132;is_cited_by;is_cited_by;10.0
5551;96;132;is_cited_by;is_cited_by;10.0
5552;96;132;is_cited_by;is_cited_by;10.0
5553;96;132;is_cited_by;is_cited_by;10.0
5554;96;132;is_cited_by;is_cited_by;10.0
5555;96;132;is_cited_by;is_cited_by;10.0
5556;96;132;is_cited_by;is_cited_by;10.0
5557;96;132;is_cited_by;is_cited_by;10.0
5558;96;132;is_cited_by;is_cited_by;10.0
5559;96;132;is_cited_by;is_cited_by;10.0
5560;96;132;is_cited_by;is_cited_by;10.0
5561;96;132;is_cited_by;is_cited_by;10.0
5562;96;132;is_cited_by;is_cited_by;10.0
5563;96;132;is_cited_by;is_cited_by;10.0
5564;96;132;is_cited_by;is_cited_by;10.0
5565;122;97;is_cited_by;is_cited_by;10.0
5566;97;132;is_cited_by;is_cited_by;10.0
5567;97;132;is_cited_by;is_cited_by;10.0
5568;97;132;is_cited_by;is_cited_by;10.0
5569;97;132;is_cited_by;is_cited_by;10.0
5570;97;132;is_cited_by;is_cited_by;10.0
5571;97;132;is_cited_by;is_cited_by;10.0
5572;97;132;is_cited_by;is_cited_by;10.0
5573;97;132;is_cited_by;is_cited_by;10.0
5574;98;132;is_cited_by;is_cited_by;10.0
5575;98;132;is_cited_by;is_cited_by;10.0
5576;98;132;is_cited_by;is_cited_by;10.0
5577;98;132;is_cited_by;is_cited_by;10.0
5578;98;132;is_cited_by;is_cited_by;10.0
5579;98;132;is_cited_by;is_cited_by;10.0
5580;98;132;is_cited_by;is_cited_by;10.0
5581;98;132;is_cited_by;is_cited_by;10.0
5582;136;98;is_cited_by;is_cited_by;10.0
5583;140;98;is_cited_by;is_cited_by;10.0
5584;102;99;is_cited_by;is_cited_by;10.0
5585;99;132;is_cited_by;is_cited_by;10.0
5586;99;132;is_cited_by;is_cited_by;10.0
5587;99;132;is_cited_by;is_cited_by;10.0
5588;99;132;is_cited_by;is_cited_by;10.0
5589;99;132;is_cited_by;is_cited_by;10.0
5590;99;132;is_cited_by;is_cited_by;10.0
5591;99;132;is_cited_by;is_cited_by;10.0
5592;99;132;is_cited_by;is_cited_by;10.0
5593;99;132;is_cited_by;is_cited_by;10.0
5594;99;132;is_cited_by;is_cited_by;10.0
5595;99;132;is_cited_by;is_cited_by;10.0
5596;99;132;is_cited_by;is_cited_by;10.0
5597;99;132;is_cited_by;is_cited_by;10.0
5598;99;132;is_cited_by;is_cited_by;10.0
5599;99;132;is_cited_by;is_cited_by;10.0
5600;99;132;is_cited_by;is_cited_by;10.0
5601;99;132;is_cited_by;is_cited_by;10.0
5602;99;132;is_cited_by;is_cited_by;10.0
5603;99;132;is_cited_by;is_cited_by;10.0
5604;99;132;is_cited_by;is_cited_by;10.0
5605;99;132;is_cited_by;is_cited_by;10.0
5606;99;132;is_cited_by;is_cited_by;10.0
5607;99;132;is_cited_by;is_cited_by;10.0
5608;99;132;is_cited_by;is_cited_by;10.0
5609;99;132;is_cited_by;is_cited_by;10.0
5610;99;132;is_cited_by;is_cited_by;10.0
5611;99;132;is_cited_by;is_cited_by;10.0
5612;99;132;is_cited_by;is_cited_by;10.0
5613;99;132;is_cited_by;is_cited_by;10.0
5614;99;132;is_cited_by;is_cited_by;10.0
5615;99;132;is_cited_by;is_cited_by;10.0
5616;136;99;is_cited_by;is_cited_by;10.0
5617;99;137;is_cited_by;is_cited_by;10.0
5618;145;99;is_cited_by;is_cited_by;10.0
5619;100;132;is_cited_by;is_cited_by;10.0
5620;100;132;is_cited_by;is_cited_by;10.0
5621;100;132;is_cited_by;is_cited_by;10.0
5622;100;132;is_cited_by;is_cited_by;10.0
5623;100;132;is_cited_by;is_cited_by;10.0
5624;100;132;is_cited_by;is_cited_by;10.0
5625;100;132;is_cited_by;is_cited_by;10.0
5626;100;132;is_cited_by;is_cited_by;10.0
5627;100;132;is_cited_by;is_cited_by;10.0
5628;100;132;is_cited_by;is_cited_by;10.0
5629;100;132;is_cited_by;is_cited_by;10.0
5630;100;132;is_cited_by;is_cited_by;10.0
5631;100;132;is_cited_by;is_cited_by;10.0
5632;100;132;is_cited_by;is_cited_by;10.0
5633;100;132;is_cited_by;is_cited_by;10.0
5634;100;132;is_cited_by;is_cited_by;10.0
5635;100;132;is_cited_by;is_cited_by;10.0
5636;100;132;is_cited_by;is_cited_by;10.0
5637;100;132;is_cited_by;is_cited_by;10.0
5638;100;132;is_cited_by;is_cited_by;10.0
5639;100;132;is_cited_by;is_cited_by;10.0
5640;100;132;is_cited_by;is_cited_by;10.0
5641;100;132;is_cited_by;is_cited_by;10.0
5642;101;132;is_cited_by;is_cited_by;10.0
5643;101;132;is_cited_by;is_cited_by;10.0
5644;101;132;is_cited_by;is_cited_by;10.0
5645;101;132;is_cited_by;is_cited_by;10.0
5646;101;132;is_cited_by;is_cited_by;10.0
5647;101;132;is_cited_by;is_cited_by;10.0
5648;101;132;is_cited_by;is_cited_by;10.0
5649;101;132;is_cited_by;is_cited_by;10.0
5650;101;132;is_cited_by;is_cited_by;10.0
5651;101;132;is_cited_by;is_cited_by;10.0
5652;101;132;is_cited_by;is_cited_by;10.0
5653;101;132;is_cited_by;is_cited_by;10.0
5654;101;132;is_cited_by;is_cited_by;10.0
5655;101;132;is_cited_by;is_cited_by;10.0
5656;101;132;is_cited_by;is_cited_by;10.0
5657;101;132;is_cited_by;is_cited_by;10.0
5658;101;132;is_cited_by;is_cited_by;10.0
5659;101;132;is_cited_by;is_cited_by;10.0
5660;101;132;is_cited_by;is_cited_by;10.0
5661;101;132;is_cited_by;is_cited_by;10.0
5662;101;132;is_cited_by;is_cited_by;10.0
5663;101;132;is_cited_by;is_cited_by;10.0
5664;101;132;is_cited_by;is_cited_by;10.0
5665;101;132;is_cited_by;is_cited_by;10.0
5666;101;132;is_cited_by;is_cited_by;10.0
5667;101;132;is_cited_by;is_cited_by;10.0
5668;101;132;is_cited_by;is_cited_by;10.0
5669;101;132;is_cited_by;is_cited_by;10.0
5670;101;132;is_cited_by;is_cited_by;10.0
5671;101;132;is_cited_by;is_cited_by;10.0
5672;101;132;is_cited_by;is_cited_by;10.0
5673;101;132;is_cited_by;is_cited_by;10.0
5674;101;132;is_cited_by;is_cited_by;10.0
5675;101;132;is_cited_by;is_cited_by;10.0
5676;101;132;is_cited_by;is_cited_by;10.0
5677;101;132;is_cited_by;is_cited_by;10.0
5678;101;132;is_cited_by;is_cited_by;10.0
5679;101;132;is_cited_by;is_cited_by;10.0
5680;101;132;is_cited_by;is_cited_by;10.0
5681;101;132;is_cited_by;is_cited_by;10.0
5682;101;132;is_cited_by;is_cited_by;10.0
5683;101;132;is_cited_by;is_cited_by;10.0
5684;101;132;is_cited_by;is_cited_by;10.0
5685;101;132;is_cited_by;is_cited_by;10.0
5686;101;132;is_cited_by;is_cited_by;10.0
5687;102;132;is_cited_by;is_cited_by;10.0
5688;102;132;is_cited_by;is_cited_by;10.0
5689;145;102;is_cited_by;is_cited_by;10.0
5690;145;102;is_cited_by;is_cited_by;10.0
5691;128;103;is_cited_by;is_cited_by;10.0
5692;103;132;is_cited_by;is_cited_by;10.0
5693;135;103;is_cited_by;is_cited_by;10.0
5694;140;103;is_cited_by;is_cited_by;10.0
5695;122;104;is_cited_by;is_cited_by;10.0
5696;127;104;is_cited_by;is_cited_by;10.0
5697;104;132;is_cited_by;is_cited_by;10.0
5698;104;132;is_cited_by;is_cited_by;10.0
5699;104;132;is_cited_by;is_cited_by;10.0
5700;104;132;is_cited_by;is_cited_by;10.0
5701;104;132;is_cited_by;is_cited_by;10.0
5702;104;132;is_cited_by;is_cited_by;10.0
5703;104;132;is_cited_by;is_cited_by;10.0
5704;104;132;is_cited_by;is_cited_by;10.0
5705;104;132;is_cited_by;is_cited_by;10.0
5706;104;132;is_cited_by;is_cited_by;10.0
5707;104;132;is_cited_by;is_cited_by;10.0
5708;104;132;is_cited_by;is_cited_by;10.0
5709;104;132;is_cited_by;is_cited_by;10.0
5710;104;132;is_cited_by;is_cited_by;10.0
5711;104;132;is_cited_by;is_cited_by;10.0
5712;104;132;is_cited_by;is_cited_by;10.0
5713;104;132;is_cited_by;is_cited_by;10.0
5714;104;132;is_cited_by;is_cited_by;10.0
5715;104;132;is_cited_by;is_cited_by;10.0
5716;104;132;is_cited_by;is_cited_by;10.0
5717;104;132;is_cited_by;is_cited_by;10.0
5718;104;132;is_cited_by;is_cited_by;10.0
5719;104;132;is_cited_by;is_cited_by;10.0
5720;104;132;is_cited_by;is_cited_by;10.0
5721;104;132;is_cited_by;is_cited_by;10.0
5722;104;132;is_cited_by;is_cited_by;10.0
5723;104;132;is_cited_by;is_cited_by;10.0
5724;104;132;is_cited_by;is_cited_by;10.0
5725;104;132;is_cited_by;is_cited_by;10.0
5726;104;132;is_cited_by;is_cited_by;10.0
5727;104;132;is_cited_by;is_cited_by;10.0
5728;104;132;is_cited_by;is_cited_by;10.0
5729;104;132;is_cited_by;is_cited_by;10.0
5730;104;132;is_cited_by;is_cited_by;10.0
5731;104;132;is_cited_by;is_cited_by;10.0
5732;104;132;is_cited_by;is_cited_by;10.0
5733;104;132;is_cited_by;is_cited_by;10.0
5734;104;132;is_cited_by;is_cited_by;10.0
5735;104;132;is_cited_by;is_cited_by;10.0
5736;104;132;is_cited_by;is_cited_by;10.0
5737;104;132;is_cited_by;is_cited_by;10.0
5738;104;132;is_cited_by;is_cited_by;10.0
5739;104;132;is_cited_by;is_cited_by;10.0
5740;104;132;is_cited_by;is_cited_by;10.0
5741;104;132;is_cited_by;is_cited_by;10.0
5742;104;132;is_cited_by;is_cited_by;10.0
5743;104;132;is_cited_by;is_cited_by;10.0
5744;104;132;is_cited_by;is_cited_by;10.0
5745;104;132;is_cited_by;is_cited_by;10.0
5746;104;132;is_cited_by;is_cited_by;10.0
5747;104;132;is_cited_by;is_cited_by;10.0
5748;104;132;is_cited_by;is_cited_by;10.0
5749;104;132;is_cited_by;is_cited_by;10.0
5750;104;132;is_cited_by;is_cited_by;10.0
5751;104;132;is_cited_by;is_cited_by;10.0
5752;104;132;is_cited_by;is_cited_by;10.0
5753;104;132;is_cited_by;is_cited_by;10.0
5754;104;132;is_cited_by;is_cited_by;10.0
5755;104;132;is_cited_by;is_cited_by;10.0
5756;140;104;is_cited_by;is_cited_by;10.0
5757;122;105;is_cited_by;is_cited_by;10.0
5758;105;132;is_cited_by;is_cited_by;10.0
5759;105;132;is_cited_by;is_cited_by;10.0
5760;105;132;is_cited_by;is_cited_by;10.0
5761;105;132;is_cited_by;is_cited_by;10.0
5762;105;132;is_cited_by;is_cited_by;10.0
5763;105;132;is_cited_by;is_cited_by;10.0
5764;105;132;is_cited_by;is_cited_by;10.0
5765;105;132;is_cited_by;is_cited_by;10.0
5766;105;132;is_cited_by;is_cited_by;10.0
5767;105;132;is_cited_by;is_cited_by;10.0
5768;105;132;is_cited_by;is_cited_by;10.0
5769;105;132;is_cited_by;is_cited_by;10.0
5770;105;132;is_cited_by;is_cited_by;10.0
5771;105;132;is_cited_by;is_cited_by;10.0
5772;105;132;is_cited_by;is_cited_by;10.0
5773;105;132;is_cited_by;is_cited_by;10.0
5774;105;132;is_cited_by;is_cited_by;10.0
5775;105;132;is_cited_by;is_cited_by;10.0
5776;105;132;is_cited_by;is_cited_by;10.0
5777;105;132;is_cited_by;is_cited_by;10.0
5778;105;132;is_cited_by;is_cited_by;10.0
5779;105;132;is_cited_by;is_cited_by;10.0
5780;105;132;is_cited_by;is_cited_by;10.0
5781;105;132;is_cited_by;is_cited_by;10.0
5782;105;132;is_cited_by;is_cited_by;10.0
5783;105;132;is_cited_by;is_cited_by;10.0
5784;105;132;is_cited_by;is_cited_by;10.0
5785;105;132;is_cited_by;is_cited_by;10.0
